STAR:010,2,MEVT2A,RW16,MEVTE,UT,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04600,     ,08000, ,   ,    ,   ,JP,UT,D,B, , , , ;
STAR:020,2,MEVT2A,RW16,APTER,UT,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02600,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,MEVT2B,RW16,MEVTE,UT,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,08000, ,   ,    ,   ,JP,UT,D,B, , , , ;
STAR:020,2,MEVT2B,RW16,JP,UT,D,B,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,MEVT2C,RW34,MEVTE,UT,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,08000, ,   ,    ,   ,JP,UT,D,B, , , , ;
STAR:020,2,MEVT2C,RW34,K,UT,D,B,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,MEVT2C,RW34,D191G,UT,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02600,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,MEVT2C,RW34,D165G,UT,P,C,EY  ,L,   ,CF,Y,HNB,UT,D, ,      ,2053,0107,0250,0020,+,02600,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,MEVT2C,RW34,FN34,UT,P,C,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,02600,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,MEVT2D,RW34,MEVTE,UT,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,08000, ,   ,    ,   ,JP,UT,D,B, , , , ;
STAR:020,2,MEVT2D,RW34,D190G,UT,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02600,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,MEVT2D,RW34,D165G,UT,P,C,EY  ,L,   ,CF, ,HNB,UT,D, ,      ,2053,0107,0250,0020,+,02600,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,MEVT2D,RW34,FN34,UT,P,C,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,02600,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,NIBT2A,RW16,NIBTI,UT,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,08000, ,   ,    ,   ,JP,UT,D,B, , , , ;
STAR:030,2,NIBT2A,RW16,JP,UT,D,B,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,NIBT2C,RW34,NIBTI,UT,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,08000, ,   ,    ,   ,JP,UT,D,B, , , , ;
STAR:030,2,NIBT2C,RW34,K,UT,D,B,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
