SID:010,2,TOLI1B,RW25,TENKO,UT,P,C,E   , ,   ,CF, ,NVI,UT,D, ,      ,2535,0055,2520,0050,+,02000,     ,06000, ,   ,    ,   ,NVI,UT,D, , , , , ;
SID:020,2,TOLI1B,RW25,OVBAM,UT,P,C,E   ,L,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,TOLI1B,RW25,TOLIB,UT,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,TUKR1B,RW25,TENKO,UT,P,C,E   , ,   ,CF, ,NVI,UT,D, ,      ,2535,0055,2520,0050,+,02000,     ,06000, ,   ,    ,   ,NVI,UT,D, , , , , ;
SID:020,2,TUKR1B,RW25,OVBAM,UT,P,C,E   ,L,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,TUKR1B,RW25,TUKRI,UT,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,AGDO1U,ALL,AGDOS,UT,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,08000, ,   ,    ,   ,NVI,UT,D, , , , , ;
STAR:020,2,AGDO1U,ALL,NVI,UT,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,AGDO1W,RW25,AGDOS,UT,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,08000, ,   ,    ,   ,NVI,UT,D, , , , , ;
STAR:030,2,AGDO1W,RW25,GIRDO,UT,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,AGDO1Z,RW07,AGDOS,UT,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,08000, ,   ,    ,   ,NVI,UT,D, , , , , ;
STAR:040,2,AGDO1Z,RW07,BEMOV,UT,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,BIBE1U,ALL,BIBED,UT,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,08000, ,   ,    ,   ,NVI,UT,D, , , , , ;
STAR:020,2,BIBE1U,ALL,NVI,UT,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,BIBE1W,RW25,BIBED,UT,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,08000, ,   ,    ,   ,NVI,UT,D, , , , , ;
STAR:030,2,BIBE1W,RW25,IBARI,UT,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,BUPO1W,RW25,BUPOR,UT,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,08000, ,   ,    ,   ,NVI,UT,D, , , , , ;
STAR:030,2,BUPO1W,RW25,RELGI,UT,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,BUPO1Z,RW07,BUPOR,UT,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,08000, ,   ,    ,   ,NVI,UT,D, , , , , ;
STAR:030,2,BUPO1Z,RW07,IPTIS,UT,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,EKPA1Z,RW07,EKPAK,UT,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,08000, ,   ,    ,   ,NVI,UT,D, , , , , ;
STAR:015,2,EKPA1Z,RW07,BEMOV,UT,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,EVMU1W,RW25,EVMUR,UT,E,A,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,08000, ,   ,    ,   ,NVI,UT,D, , , , , ;
STAR:030,2,EVMU1W,RW25,GIRDO,UT,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,EVMU1Z,RW07,EVMUR,UT,E,A,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,08000, ,   ,    ,   ,NVI,UT,D, , , , , ;
STAR:020,2,EVMU1Z,RW07,BEMOV,UT,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,INSO1U,ALL,INSOM,UT,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,08000, ,   ,    ,   ,NVI,UT,D, , , , , ;
STAR:020,2,INSO1U,ALL,NVI,UT,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,LOMK1U,ALL,LOMKU,UT,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,08000, ,   ,    ,   ,NVI,UT,D, , , , , ;
STAR:020,2,LOMK1U,ALL,NVI,UT,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,OGEG1U,ALL,OGEGU,UT,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,08000, ,   ,    ,   ,NVI,UT,D, , , , , ;
STAR:020,2,OGEG1U,ALL,NVI,UT,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,PETI1U,ALL,PETIT,UT,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,08000, ,   ,    ,   ,NVI,UT,D, , , , , ;
STAR:020,2,PETI1U,ALL,NVI,UT,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,PETI1W,RW25,PETIT,UT,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,08000, ,   ,    ,   ,NVI,UT,D, , , , , ;
STAR:015,2,PETI1W,RW25,GIRDO,UT,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,REDP1U,ALL,REDPO,UT,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,08000, ,   ,    ,   ,NVI,UT,D, , , , , ;
STAR:020,2,REDP1U,ALL,NVI,UT,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,TOLI1U,ALL,TOLIB,UT,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,08000, ,   ,    ,   ,NVI,UT,D, , , , , ;
STAR:020,2,TOLI1U,ALL,NVI,UT,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,TOLI1W,RW25,TOLIB,UT,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,08000, ,   ,    ,   ,NVI,UT,D, , , , , ;
STAR:030,2,TOLI1W,RW25,RELGI,UT,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,TOLI1Z,RW07,TOLIB,UT,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,08000, ,   ,    ,   ,NVI,UT,D, , , , , ;
STAR:030,2,TOLI1Z,RW07,IPTIS,UT,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,TUKR1Z,RW07,TUKRI,UT,E,A,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,08000, ,   ,    ,   ,NVI,UT,D, , , , , ;
STAR:030,2,TUKR1Z,RW07,IPTIS,UT,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,TUTS1U,ALL,TUTSU,UT,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,08000, ,   ,    ,   ,NVI,UT,D, , , , , ;
STAR:020,2,TUTS1U,ALL,NVI,UT,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,UNON1U,ALL,UNONA,UT,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,08000, ,   ,    ,   ,NVI,UT,D, , , , , ;
STAR:020,2,UNON1U,ALL,NVI,UT,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,D07,BEMOV,BEMOV,UT,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,08000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D07,BEMOV,GOLBU,UT,P,C,EE B, ,   ,CF, ,NVI,UT,D, ,      ,2561,0100,1190,0046,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D07,IPTIS,IPTIS,UT,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,08000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D07,IPTIS,GOLBU,UT,P,C,EE B, ,   ,CF, ,NVI,UT,D, ,      ,2561,0100,0400,0054,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D07,NVI,NVI,UT,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,08000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D07,NVI,SOBZE,UT,P,C,E   , ,   ,CF, ,NVI,UT,D, ,      ,2823,0082,2830,0082,+,04000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D07,NVI,BEMOV,UT,P,C,E   , ,   ,CF, ,NVI,UT,D, ,      ,2691,0137,2520,0061,+,04000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D07,NVI,GOLBU,UT,P,C,EE B,L,   ,CF, ,NVI,UT,D, ,      ,2561,0100,1190,0046,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D07, ,GOLBU,UT,P,C,E  I, ,   ,IF, ,NVI,UT,D, ,      ,2561,0100,    ,    ,+,03000,     ,08000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D07, ,IBLED,UT,P,C,E  F, ,   ,CF, ,NVI,UT,D, ,      ,2562,0071,0770,0029, ,03000,     ,     , ,   ,    ,   ,NVI,UT,D, , ,0, ,S;
