RWY:RW02 ,00000,      ,00000, ,    , ,   ;N32203530,W097115890,0000;
RWY:RW14 ,00000,      ,00000, ,    , ,   ;N32205870,W097120190,0000;
RWY:RW20 ,00000,      ,00000, ,    , ,   ;N32205035,W097115150,0000;
RWY:RW32 ,00000,      ,00000, ,    , ,   ;N32203955,W097114740,0000;
