RWY:RW02 ,00000,      ,00000, ,    , ,   ;N39092905,W087055891,0000;
RWY:RW09 ,00000,      ,00000, ,    , ,   ;N39093094,W087060926,0000;
RWY:RW20 ,00000,      ,00000, ,    , ,   ;N39094140,W087055432,0000;
RWY:RW27 ,00000,      ,00000, ,    , ,   ;N39093025,W087055711,0000;
