STAR:010,2,BAKM2Z,RW18,BAKMO,UT,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,08000, ,   ,    ,   ,ZU,UT,D,B, , , , ;
STAR:020,2,BAKM2Z,RW18,DEPIM,UT,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,EKLE2Y,RW18,EKLER,UT,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,08000, ,   ,    ,   ,ZU,UT,D,B, , , , ;
STAR:020,2,EKLE2Y,RW18,ZU,UT,D,B,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,EKLE2Z,RW18,EKLER,UT,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,08000, ,   ,    ,   ,ZU,UT,D,B, , , , ;
STAR:020,2,EKLE2Z,RW18,HEMFO,UT,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,MIKD2Y,RW18,MIKDI,UT,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,08000, ,   ,    ,   ,ZU,UT,D,B, , , , ;
STAR:020,2,MIKD2Y,RW18,ZU,UT,D,B,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,MIKD2Z,RW18,MIKDI,UT,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,08000, ,   ,    ,   ,ZU,UT,D,B, , , , ;
STAR:020,2,MIKD2Z,RW18,PEKUG,UT,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,I18-Y,DEPIM,DEPIM,UT,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,08000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,I18-Y,DEPIM,TUZLU,UT,P,C,EE B, ,   ,CF, ,IZU,UT,P,I,      ,3582,0134,0880,0040,+,04000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,I18-Y,HEMFO,HEMFO,UT,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,08000, ,   ,    ,   , , , , , ,0,N,S;
