SID:070,2,SR6B,RW26,SR,UT,D,B,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,SR6C,RW08,TC301,UT,P,C,E   , ,   ,CF, ,SMK,UA,D, ,      ,1643,0516,0750,0020,+,02900,     ,06000,-,160,    ,   ,UTTC,UT,P,A, , , , ;
SID:020,5,SR6C,RW08,TC302,UT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,SR6C,RW08,TENBU,UT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,SR6C,RW08,ATMAT,UT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,SR6C,RW08,ASNOV,UT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,SR6C,RW08,UTAGA,UT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,SR6C,RW08,SR,UT,D,B,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,SR6D,RW26,TC201,UT,P,C,E   , ,   ,CF, ,SMK,UA,D, ,      ,1702,0519,2550,0020,+,02900,     ,06000,-,160,    ,   ,UTTC,UT,P,A, , , , ;
SID:020,5,SR6D,RW26,TC202,UT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,SR6D,RW26,TC302,UT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,SR6D,RW26,TENBU,UT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,SR6D,RW26,ATMAT,UT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,SR6D,RW26,ASNOV,UT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,SR6D,RW26,UTAGA,UT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,SR6D,RW26,SR,UT,D,B,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,TISI6A,RW08, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0750,    ,+,03300,     ,06000, ,   ,    ,   ,UTTC,UT,P,A, , , , ;
SID:020,2,TISI6A,RW08,TENBU,UT,P,C,E C ,R,   ,CF, ,SMK,UA,D, ,      ,1648,0596,1950,0050,+,05500,     ,     ,-,160,    ,   , , , , , , , , ;
SID:030,2,TISI6A,RW08,ATMAT,UT,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,TISI6A,RW08,ASNOV,UT,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,TISI6A,RW08,UTAGA,UT,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,TISI6A,RW08,RORSU,UT,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL130,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,TISI6A,RW08,ALOXA,UT,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,2,TISI6A,RW08,TISIB,UT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL170,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,TISI6B,RW26,CR,UT,P,N,EY  , ,   ,CF, ,SMK,UA,D, ,      ,1710,0519,2550,0030,+,03100,     ,06000, ,   ,    ,   ,UTTC,UT,P,A, , , , ;
SID:020,2,TISI6B,RW26, , , , ,    ,L,   ,CI,Y, , , , ,      ,    ,    ,0750,    ,+,04000,     ,     ,-,160,    ,   , , , , , , , , ;
SID:030,2,TISI6B,RW26,TENBU,UT,P,C,E C ,R,   ,CF, ,SMK,UA,D, ,      ,1648,0596,1900,0070,+,05500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,TISI6B,RW26,ATMAT,UT,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,TISI6B,RW26,ASNOV,UT,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,TISI6B,RW26,UTAGA,UT,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,TISI6B,RW26,RORSU,UT,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL130,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,2,TISI6B,RW26,ALOXA,UT,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,2,TISI6B,RW26,TISIB,UT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL170,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,TISI6C,RW08,TC301,UT,P,C,E   , ,   ,CF, ,SMK,UA,D, ,      ,1643,0516,0750,0020,+,02900,     ,06000,-,160,    ,   ,UTTC,UT,P,A, , , , ;
SID:020,5,TISI6C,RW08,TC302,UT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,TISI6C,RW08,TENBU,UT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,TISI6C,RW08,ATMAT,UT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,TISI6C,RW08,ASNOV,UT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,TISI6C,RW08,UTAGA,UT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,TISI6C,RW08,RORSU,UT,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL130,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,TISI6C,RW08,ALOXA,UT,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,5,TISI6C,RW08,TISIB,UT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL170,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,TISI6D,RW26,TC201,UT,P,C,E   , ,   ,CF, ,SMK,UA,D, ,      ,1702,0519,2550,0020,+,02900,     ,06000,-,160,    ,   ,UTTC,UT,P,A, , , , ;
SID:020,5,TISI6D,RW26,TC202,UT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,TISI6D,RW26,TC302,UT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,TISI6D,RW26,TENBU,UT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,TISI6D,RW26,ATMAT,UT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,TISI6D,RW26,ASNOV,UT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,TISI6D,RW26,UTAGA,UT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,TISI6D,RW26,RORSU,UT,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL130,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,5,TISI6D,RW26,ALOXA,UT,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
